seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr5	141016568	141016607	40	*	X03696	285613	141016517	141020631	4115	+	0	inside	50	RELL2
chr5	141016568	141016607	40	*	X03696	8841	141000443	141016423	15981	-	144	upstream	144	HDAC3
chr5	141016836	141017057	222	*	X03697	8841	141000443	141016423	15981	-	412	upstream	412	HDAC3
chr5	141017565	141017625	61	*	X03698	8841	141000443	141016423	15981	-	1141	upstream	1141	HDAC3
chr5	141392474	141392757	284	*	X03700	10007	141380234	141392620	12387	-	0	overlapStart	0	GNPDA1
chr5	141488318	141488710	393	*	X03701	80762	141488324	141534008	45685	+	0	overlapStart	0	NDFIP1
chr5	145214886	145214963	78	*	X03706	153768	145138582	145214899	76318	-	0	overlapStart	0	PRELID2
chr5	147763489	147763690	202	*	X03708	81545	147763498	147822399	58902	+	0	overlapStart	0	FBXO38
chr5	148521081	148521084	4	*	X03709	22885	148521054	148640001	118948	+	0	inside	26	ABLIM3
chr5	148724749	148725333	585	*	X03710	134266	148724977	148734146	9170	+	0	overlapStart	0	GRPEL2
chr5	148930878	148930961	84	*	X03712	1452	148875457	148931115	55659	-	0	inside	153	CSNK1A1
chr5	149109632	149109672	41	*	X03713	133522	149109815	149234585	124771	+	142	upstream	142	PPARGC1B
chr5	149109717	149109738	22	*	X03714	133522	149109815	149234585	124771	+	76	upstream	76	PPARGC1B
chr5	149379957	149380402	446	*	X03718	22993	149380169	149432706	52538	+	0	overlapStart	0	HMGXB3
chr5	149737257	149737268	12	*	X03719	6949	149737202	149779871	42670	+	0	inside	54	TCOF1
chr5	149737482	149737500	19	*	X03720	6949	149737202	149779871	42670	+	0	inside	279	TCOF1
chr5	149829109	149829787	679	*	X03721	6208	149823792	149829319	5528	-	0	overlapStart	0	RPS14
chr5	149829836	149829839	4	*	X03722	6208	149823792	149829319	5528	-	516	upstream	516	RPS14
chr5	150080378	150080406	29	*	X03723	55696	150070352	150080669	10318	-	0	inside	262	RBM22
chr5	150138643	150138658	16	*	X03724	51164	150088309	150138657	50349	-	0	overlapStart	0	DCTN4
chr5	150138689	150138703	15	*	X03725	51164	150088309	150138657	50349	-	31	upstream	31	DCTN4
chr5	150138753	150138765	13	*	X03726	51164	150088309	150138657	50349	-	95	upstream	95	DCTN4
chr5	150284294	150284886	593	*	X03729	91975	150273954	150284545	10592	-	0	overlapStart	0	ZNF300
chr5	150603649	150603726	78	*	X03732	26112	150560613	150603654	43042	-	0	overlapStart	0	CCDC69
chr5	150632003	150632072	70	*	X03733	2760	150632613	150649953	17341	+	540	upstream	540	GM2A
chr5	150632085	150632137	53	*	X03734	2760	150632613	150649953	17341	+	475	upstream	475	GM2A
chr5	150632272	150632309	38	*	X03735	2760	150632613	150649953	17341	+	303	upstream	303	GM2A
chr5	151138012	151138214	203	*	X03736	475	151122383	151138210	15828	-	0	overlapStart	0	ATOX1
chr5	151138267	151138346	80	*	X03737	475	151122383	151138210	15828	-	56	upstream	56	ATOX1
chr5	151151488	151151645	158	*	X03738	100652758	151149354	151151069	1716	-	418	upstream	418	LOC100652758
chr5	151151488	151151645	158	*	X03738	10146	151151476	151184915	33440	+	0	inside	11	G3BP1
chr5	153418309	153418683	375	*	X03739	10827	153371269	153418497	47229	-	0	overlapStart	0	FAM114A2
chr5	153418309	153418683	375	*	X03739	4238	153418519	153437014	18496	+	0	overlapStart	0	MFAP3
chr5	154237861	154238218	358	*	X03744	9337	154237809	154256352	18544	+	0	inside	51	CNOT8
chr5	154317660	154317968	309	*	X03745	25929	154266976	154317776	50801	-	0	overlapStart	0	GEMIN5
chr5	154320502	154320825	324	*	X03746	29093	154320633	154348971	28339	+	0	overlapStart	0	MRPL22
chr5	157170572	157170604	33	*	X03747	134353	157170755	157183746	12992	+	150	upstream	150	LSM11
chr5	157170644	157170800	157	*	X03748	134353	157170755	157183746	12992	+	0	overlapStart	0	LSM11
chr5	157285985	157286194	210	*	X03749	9685	157212751	157286183	73433	-	0	overlapStart	0	CLINT1
chr5	159826869	159827113	245	*	X03754	63920	159820155	159827060	6906	-	0	overlapStart	0	ZBED8
chr5	159846011	159846046	36	*	X03755	10569	159828648	159846168	17521	-	0	inside	121	SLU7
chr5	159846096	159846115	20	*	X03756	10569	159828648	159846168	17521	-	0	inside	52	SLU7
chr5	162886927	162887169	243	*	X03758	134492	162880586	162887143	6558	-	0	overlapStart	0	NUDCD2
chr5	162886927	162887169	243	*	X03758	3161	162887517	162918953	31437	+	347	upstream	347	HMMR
chr5	167913300	167913654	355	*	X03760	5917	167913463	167946309	32847	+	0	overlapStart	0	RARS1
chr5	168006294	168006367	74	*	X03761	79646	167982628	168006614	23987	-	0	inside	246	PANK3
chr5	168006421	168006431	11	*	X03762	79646	167982628	168006614	23987	-	0	inside	182	PANK3
chr5	169010761	169010885	125	*	X03763	54908	169010638	169031781	21144	+	0	inside	122	SPDL1
chr5	170814447	170814469	23	*	X03765	100500831	170813660	170813764	105	-	682	upstream	682	MIR3912
chr5	170814447	170814469	23	*	X03765	4869	170814708	170837888	23181	+	238	upstream	238	NPM1
chr5	170814570	170814633	64	*	X03766	100500831	170813660	170813764	105	-	805	upstream	805	MIR3912
chr5	170814570	170814633	64	*	X03766	4869	170814708	170837888	23181	+	74	upstream	74	NPM1
chr5	170814647	170814659	13	*	X03767	100500831	170813660	170813764	105	-	882	upstream	882	MIR3912
chr5	170814647	170814659	13	*	X03767	4869	170814708	170837888	23181	+	48	upstream	48	NPM1
chr5	170814742	170814987	246	*	X03768	100500831	170813660	170813764	105	-	977	upstream	977	MIR3912
chr5	170814742	170814987	246	*	X03768	4869	170814708	170837888	23181	+	0	inside	33	NPM1
chr5	170815355	170815721	367	*	X03769	100500831	170813660	170813764	105	-	1590	upstream	1590	MIR3912
chr5	171433879	171433890	12	*	X03770	23291	171288556	171433877	145322	-	1	upstream	1	FBXW11
chr5	171433926	171434124	199	*	X03771	23291	171288556	171433877	145322	-	48	upstream	48	FBXW11
chr5	171615084	171615114	31	*	X03772	6793	171469074	171615346	146273	-	0	inside	231	STK10
chr5	172197522	172198265	744	*	X03773	1843	172195093	172198203	3111	-	0	overlapStart	0	DUSP1
chr5	172199552	172199664	113	*	X03774	1843	172195093	172198203	3111	-	1348	upstream	1348	DUSP1
chr5	172386268	172386484	217	*	X03775	100268168	172381786	172386371	4586	-	0	overlapStart	0	LOC100268168
chr5	172386268	172386484	217	*	X03775	51121	172386439	172396774	10336	+	0	overlapStart	0	RPL26L1
chr5	172571348	172571628	281	*	X03776	662	172571445	172591390	19946	+	0	overlapStart	0	BNIP1
chr5	173043656	173043705	50	*	X03781	91272	173034148	173043666	9519	-	0	overlapStart	0	BOD1
chr5	173315239	173315419	181	*	X03783	80315	173315331	173387313	71983	+	0	overlapStart	0	CPEB4
chr5	173315440	173315451	12	*	X03784	80315	173315331	173387313	71983	+	0	inside	108	CPEB4
chr5	174905493	174905713	221	*	X03785	94081	174905514	174955621	50108	+	0	overlapStart	0	SFXN1
chr5	174905725	174905745	21	*	X03786	94081	174905514	174955621	50108	+	0	inside	210	SFXN1
chr5	175394969	175395329	361	*	X03789	84321	175386534	175395318	8785	-	0	overlapStart	0	THOC3
chr5	175788617	175788879	263	*	X03790	57179	175773066	175788809	15744	-	0	overlapStart	0	KIAA1191
chr5	175815496	175815520	25	*	X03791	192286	175815784	175816751	968	+	263	upstream	263	HIGD2A
chr5	175815496	175815520	25	*	X03791	51491	175810940	175815763	4824	-	0	inside	242	NOP16
chr5	175815541	175815738	198	*	X03792	192286	175815784	175816751	968	+	45	upstream	45	HIGD2A
chr5	175815541	175815738	198	*	X03792	51491	175810940	175815763	4824	-	0	inside	24	NOP16
chr5	175815768	175816189	422	*	X03793	192286	175815784	175816751	968	+	0	overlapStart	0	HIGD2A
chr5	175815768	175816189	422	*	X03793	51491	175810940	175815763	4824	-	4	upstream	4	NOP16
chr5	175875365	175875468	104	*	X03794	23197	175875356	175937075	61720	+	0	inside	8	FAF2
chr5	176237333	176237359	27	*	X03799	90249	176237560	176307899	70340	+	200	upstream	200	UNC5A
chr5	176433468	176434035	568	*	X03802	51720	176332006	176433795	101790	-	0	overlapStart	0	UIMC1
chr5	176434060	176434073	14	*	X03803	51720	176332006	176433795	101790	-	264	upstream	264	UIMC1
chr5	176514116	176514129	14	*	X03804	2264	176513921	176525126	11206	+	0	inside	194	FGFR4
chr5	176730694	176730831	138	*	X03806	27166	176730763	176733960	3198	+	0	overlapStart	0	PRELID1
chr5	176730694	176730831	138	*	X03806	53917	176728199	176730744	2546	-	0	overlapStart	0	RAB24
chr5	176730843	176730891	49	*	X03807	27166	176730763	176733960	3198	+	0	inside	79	PRELID1
chr5	176730843	176730891	49	*	X03807	53917	176728199	176730744	2546	-	98	upstream	98	RAB24
chr5	176778565	176778866	302	*	X03808	10960	176758563	176778885	20323	-	0	inside	18	LMAN2
chr5	176829400	176829597	198	*	X03809	345456	176827108	176827637	530	-	1762	upstream	1762	PFN3
chr5	176853747	176853800	54	*	X03810	2870	176853687	176869850	16164	+	0	inside	59	GRK6
chr5	176873421	176873943	523	*	X03811	80758	176873796	176883287	9492	+	0	overlapStart	0	PRR7
chr5	176925083	176925203	121	*	X03814	9260	176910395	176924602	14208	-	480	upstream	480	PDLIM7
chr5	176943814	176944153	340	*	X03815	51428	176938578	176943967	5390	-	0	overlapStart	0	DDX41
chr5	176981463	176981482	20	*	X03816	54540	176946790	176981548	34759	-	0	inside	65	FAM193B
chr5	176981654	176981671	18	*	X03817	54540	176946790	176981548	34759	-	105	upstream	105	FAM193B
chr5	176981684	176981704	21	*	X03818	54540	176946790	176981548	34759	-	135	upstream	135	FAM193B
chr5	176981720	176981733	14	*	X03819	54540	176946790	176981548	34759	-	171	upstream	171	FAM193B
chr5	177019013	177019042	30	*	X03820	54732	177019213	177023099	3887	+	170	upstream	170	TMED9
chr5	177019142	177019374	233	*	X03821	54732	177019213	177023099	3887	+	0	overlapStart	0	TMED9
chr5	177026888	177027073	186	*	X03822	11285	177027119	177037346	10228	+	45	upstream	45	B4GALT7
chr5	177027096	177027323	228	*	X03823	11285	177027119	177037346	10228	+	0	overlapStart	0	B4GALT7
chr5	177557742	177558061	320	*	X03824	64777	177558028	177575479	17452	+	0	overlapStart	0	RMND5B
chr5	177631457	177631493	37	*	X03825	3182	177631508	177638184	6677	+	14	upstream	14	HNRNPAB
chr5	177631510	177631683	174	*	X03826	3182	177631508	177638184	6677	+	0	inside	1	HNRNPAB
chr5	177659558	177659576	19	*	X03829	85007	177635540	177659803	24264	-	0	inside	226	PHYKPL
chr5	178977815	178978061	247	*	X03832	80230	178977562	179037027	59466	+	0	inside	252	RUFY1
chr5	179125453	179125488	36	*	X03836	821	179125428	179158639	33212	+	0	inside	24	CANX
chr5	179285682	179285927	246	*	X03843	51149	179263634	179285840	22207	-	0	overlapStart	0	MRNIP
chr5	179286041	179286068	28	*	X03844	51149	179263634	179285840	22207	-	200	upstream	200	MRNIP
chr5	179498999	179499232	234	*	X03847	55819	179382474	179499109	116636	-	0	overlapStart	0	RNF130
chr5	179920970	179920987	18	*	X03849	57472	179921417	180005353	83937	+	429	upstream	429	CNOT6
chr5	179921094	179921235	142	*	X03850	57472	179921417	180005353	83937	+	181	upstream	181	CNOT6
chr5	179921275	179921481	207	*	X03851	57472	179921417	180005353	83937	+	0	overlapStart	0	CNOT6
chr5	179921506	179921523	18	*	X03852	57472	179921417	180005353	83937	+	0	inside	88	CNOT6
chr5	180258515	180258525	11	*	X03854	100859930	180256954	180258618	1665	-	0	inside	92	HEIH
chr5	180288107	180288331	225	*	X03855	643836	180274611	180288286	13676	-	0	overlapStart	0	ZFP62
chr5	180633711	180634050	340	*	X03871	81786	180620924	180632177	11254	-	1533	upstream	1533	TRIM7
chr5	180648822	180649577	756	*	X03874	100616342	180649566	180649633	68	-	0	overlapEnd	55	MIR4638
chr5	180648822	180649577	756	*	X03874	90933	180650263	180662808	12546	+	685	upstream	685	TRIM41
chr5	180670730	180670954	225	*	X03875	10399	180663928	180670906	6979	-	0	overlapStart	0	RACK1
chr5	180670730	180670954	225	*	X03875	619570	180670314	180670376	63	-	353	upstream	353	SNORD95
chr5	180670730	180670954	225	*	X03875	619571	180668818	180668889	72	-	1840	upstream	1840	SNORD96A
chr5	180688086	180688254	169	*	X03876	100507602	180688213	180699308	11096	+	0	overlapStart	0	TRIM52-AS1
chr5	180688086	180688254	169	*	X03876	84851	180683386	180688119	4734	-	0	overlapStart	0	TRIM52
chr6	692929	693262	334	*	X03878	55770	485138	693141	208004	-	0	overlapStart	0	EXOC2
chr6	2245782	2245834	53	*	X03879	100508120	2245987	2481403	235417	+	152	upstream	152	GMDS-DT
chr6	2245782	2245834	53	*	X03879	2762	1624035	2245868	621834	-	0	inside	33	GMDS
chr6	2765237	2765358	122	*	X03880	56897	2765666	2785979	20314	+	307	upstream	307	WRNIP1
chr6	2765538	2765597	60	*	X03881	56897	2765666	2785979	20314	+	68	upstream	68	WRNIP1
chr6	2765616	2765768	153	*	X03882	56897	2765666	2785979	20314	+	0	overlapStart	0	WRNIP1
chr6	3064143	3064335	193	*	X03888	8737	3064122	3115421	51300	+	0	inside	20	RIPK1
chr6	3118798	3118811	14	*	X03889	670	3118926	3153432	34507	+	114	upstream	114	BPHL
chr6	3118935	3119063	129	*	X03890	670	3118926	3153432	34507	+	0	inside	8	BPHL
chr6	3157615	3157912	298	*	X03891	7280	3153902	3157783	3882	-	0	overlapStart	0	TUBB2A
chr6	3259265	3259375	111	*	X03892	389362	3259162	3268300	9139	+	0	inside	102	PSMG4
chr6	3259393	3259418	26	*	X03893	389362	3259162	3268300	9139	+	0	inside	230	PSMG4
chr6	3457464	3457519	56	*	X03895	63027	3269207	3456793	187587	-	670	upstream	670	SLC22A23
chr6	3457537	3457621	85	*	X03896	63027	3269207	3456793	187587	-	743	upstream	743	SLC22A23
chr6	3457939	3457963	25	*	X03897	63027	3269207	3456793	187587	-	1145	upstream	1145	SLC22A23
chr6	3457977	3458029	53	*	X03898	63027	3269207	3456793	187587	-	1183	upstream	1183	SLC22A23
chr6	3458232	3458243	12	*	X03899	63027	3269207	3456793	187587	-	1438	upstream	1438	SLC22A23
chr6	3458322	3458368	47	*	X03900	63027	3269207	3456793	187587	-	1528	upstream	1528	SLC22A23
chr6	4021428	4021567	140	*	X03901	8899	4021569	4065217	43649	+	1	upstream	1	PRPF4B
chr6	4021598	4021694	97	*	X03902	8899	4021569	4065217	43649	+	0	inside	28	PRPF4B
chr6	4136225	4136467	243	*	X03904	10455	4115927	4135831	19905	-	393	upstream	393	ECI2
chr6	5004017	5004043	27	*	X03913	10799	4995280	5004271	8992	-	0	inside	227	RPP40
chr6	5004074	5004118	45	*	X03914	10799	4995280	5004271	8992	-	0	inside	152	RPP40
chr6	5261626	5261835	210	*	X03915	57128	5108653	5261172	152520	-	453	upstream	453	LYRM4
chr6	7107842	7107867	26	*	X03916	6239	7107830	7252213	144384	+	0	inside	11	RREB1
chr6	7107879	7107896	18	*	X03917	6239	7107830	7252213	144384	+	0	inside	48	RREB1
chr6	7389894	7390068	175	*	X03918	285782	7326887	7389942	63056	-	0	overlapStart	0	CAGE1
chr6	7389894	7390068	175	*	X03918	83732	7390062	7418270	28209	+	0	overlapStart	0	RIOK1
chr6	7390110	7390134	25	*	X03919	285782	7326887	7389942	63056	-	167	upstream	167	CAGE1
chr6	7390110	7390134	25	*	X03919	83732	7390062	7418270	28209	+	0	inside	47	RIOK1
chr6	7590402	7590601	200	*	X03920	154007	7590432	7612200	21769	+	0	overlapStart	0	SNRNP48
chr6	7726837	7726854	18	*	X03921	654	7727011	7881961	154951	+	156	upstream	156	BMP6
chr6	7726866	7726982	117	*	X03922	654	7727011	7881961	154951	+	28	upstream	28	BMP6
chr6	8435707	8435732	26	*	X03924	100506207	8435856	8785678	349823	+	123	upstream	123	LOC100506207
chr6	8435707	8435732	26	*	X03924	51000	8413301	8435794	22494	-	0	inside	61	SLC35B3
chr6	10723186	10723486	301	*	X03928	51522	10723148	10731362	8215	+	0	inside	37	TMEM14C
chr6	10747887	10748153	267	*	X03929	221711	10747995	10974541	226547	+	0	overlapStart	0	SYCP2L
chr6	10747887	10748153	267	*	X03929	81853	10747995	10852986	104992	+	0	overlapStart	0	TMEM14B
chr6	11044055	11044153	99	*	X03930	100506409	11043991	11079377	35387	+	0	inside	63	ELOVL2-AS1
chr6	11044425	11044450	26	*	X03931	54898	10980993	11044624	63632	-	0	inside	173	ELOVL2
chr6	11044550	11044566	17	*	X03932	54898	10980993	11044624	63632	-	0	inside	57	ELOVL2
chr6	11044842	11044935	94	*	X03933	54898	10980993	11044624	63632	-	217	upstream	217	ELOVL2
chr6	11044954	11044975	22	*	X03934	54898	10980993	11044624	63632	-	329	upstream	329	ELOVL2
chr6	13328630	13328757	128	*	X03935	51256	13266774	13328787	62014	-	0	inside	29	TBC1D7
chr6	13328812	13328841	30	*	X03936	51256	13266774	13328787	62014	-	24	upstream	24	TBC1D7
chr6	13328923	13329019	97	*	X03937	51256	13266774	13328787	62014	-	135	upstream	135	TBC1D7
chr6	13574514	13574581	68	*	X03938	23408	13574761	13615390	40630	+	179	upstream	179	SIRT5
chr6	13574866	13574876	11	*	X03939	23408	13574761	13615390	40630	+	0	inside	104	SIRT5
chr6	13615239	13615767	529	*	X03940	51406	13615559	13621127	5569	+	0	overlapStart	0	NOL7
chr6	13712179	13712553	375	*	X03941	10048	13621730	13711796	90067	-	382	upstream	382	RANBP9
chr6	13814486	13814719	234	*	X03944	63933	13786781	13814792	28012	-	0	inside	72	MCUR1
chr6	15245239	15245266	28	*	X03948	3720	15245734	15522273	276540	+	467	upstream	467	JARID2
chr6	15245303	15245320	18	*	X03949	3720	15245734	15522273	276540	+	413	upstream	413	JARID2
chr6	16128869	16128926	58	*	X03952	29116	16129317	16148478	19162	+	390	upstream	390	MYLIP
chr6	16129284	16129463	180	*	X03953	29116	16129317	16148478	19162	+	0	overlapStart	0	MYLIP
chr6	16238682	16238834	153	*	X03955	2766	16238811	16295780	56970	+	0	overlapStart	0	GMPR
chr6	17706993	17707311	319	*	X03958	9972	17615266	17707065	91800	-	0	overlapStart	0	NUP153
chr6	18264364	18264551	188	*	X03959	7913	18224400	18264799	40400	-	0	inside	247	DEK
chr6	20402120	20402347	228	*	X03961	1871	20402137	20493945	91809	+	0	overlapStart	0	E2F3
chr6	20534573	20534583	11	*	X03963	54901	20534688	21232634	697947	+	104	upstream	104	CDKAL1
chr6	20534597	20534847	251	*	X03964	54901	20534688	21232634	697947	+	0	overlapStart	0	CDKAL1
chr6	24402877	24402953	77	*	X03967	57380	24403153	24425816	22664	+	199	upstream	199	MRS2
chr6	24403132	24403442	311	*	X03968	57380	24403153	24425816	22664	+	0	overlapStart	0	MRS2
chr6	24495139	24495203	65	*	X03969	7915	24495197	24537435	42239	+	0	overlapStart	0	ALDH5A1
chr6	24495224	24495244	21	*	X03970	7915	24495197	24537435	42239	+	0	inside	26	ALDH5A1
chr6	24646071	24646090	20	*	X03973	9856	24544332	24646383	102052	-	0	inside	292	KIAA0319
chr6	24646276	24646296	21	*	X03974	9856	24544332	24646383	102052	-	0	inside	86	KIAA0319
chr6	24646326	24646480	155	*	X03975	9856	24544332	24646383	102052	-	0	overlapStart	0	KIAA0319
chr6	24646503	24646557	55	*	X03976	9856	24544332	24646383	102052	-	119	upstream	119	KIAA0319
chr6	24666950	24667373	424	*	X03977	51567	24650205	24667115	16911	-	0	overlapStart	0	TDP2
chr6	24666950	24667373	424	*	X03977	55856	24667263	24705295	38033	+	0	overlapStart	0	ACOT13
chr6	24720411	24720710	300	*	X03978	81688	24705090	24719403	14314	-	1007	upstream	1007	C6orf62
chr6	24720917	24721210	294	*	X03979	81688	24705090	24719403	14314	-	1513	upstream	1513	C6orf62
chr6	26020661	26021138	478	*	X03981	8350	26020718	26021186	469	+	0	overlapStart	0	H3C1
chr6	26020661	26021138	478	*	X03981	8359	26021907	26022278	372	+	768	upstream	768	H4C1
chr6	26021632	26021664	33	*	X03982	8359	26021907	26022278	372	+	242	upstream	242	H4C1
chr6	26021711	26021765	55	*	X03983	8359	26021907	26022278	372	+	141	upstream	141	H4C1
chr6	26021791	26021805	15	*	X03984	8359	26021907	26022278	372	+	101	upstream	101	H4C1
chr6	26021912	26021949	38	*	X03985	8359	26021907	26022278	372	+	0	inside	4	H4C1
chr6	26022177	26022188	12	*	X03986	8359	26021907	26022278	372	+	0	inside	269	H4C1
chr6	26027180	26027641	462	*	X03988	8366	26027124	26027480	357	-	0	overlapStart	0	H4C2
chr6	26031939	26032328	390	*	X03989	8358	26031817	26032288	472	-	0	overlapStart	0	H3C2
chr6	26033513	26033787	275	*	X03990	8335	26033320	26033796	477	-	0	inside	8	H2AC4
chr6	26033513	26033787	275	*	X03990	8358	26031817	26032288	472	-	1224	upstream	1224	H3C2
chr6	26055928	26056796	869	*	X03991	3006	26055968	26056699	732	-	0	includeFeature	0	H1-2
chr6	26104028	26104517	490	*	X03992	8364	26104176	26104565	390	+	0	overlapStart	0	H4C3
chr6	26123884	26124146	263	*	X03993	8334	26124373	26124918	546	+	226	upstream	226	H2AC6
chr6	26123884	26124146	263	*	X03993	8347	26123695	26124132	438	-	0	overlapStart	0	H2BC4
chr6	26124453	26124787	335	*	X03994	8334	26124373	26124918	546	+	0	inside	79	H2AC6
chr6	26124453	26124787	335	*	X03994	8347	26123695	26124132	438	-	320	upstream	320	H2BC4
chr6	26156452	26157394	943	*	X03995	3008	26156559	26157343	785	+	0	includeFeature	0	H1-4
chr6	26156452	26157394	943	*	X03995	3017	26158349	26171576	13228	+	954	upstream	954	H2BC5
chr6	26158370	26158614	245	*	X03996	3017	26158349	26171576	13228	+	0	inside	20	H2BC5
chr6	26188973	26189467	495	*	X03998	8360	26188938	26189304	367	-	0	overlapStart	0	H4C4
